<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.08.27	06:00:00	1527.47	1528.96	1527.17	1528.89	1018	0	24
2019.08.27	07:00:00	1528.89	1528.89	1527.40	1527.62	501	0	27
2019.08.27	08:00:00	1527.63	1531.76	1527.59	1531.46	1825	0	30
2019.08.27	09:00:00	1531.49	1534.08	1531.18	1532.88	3247	0	25
2019.08.27	10:00:00	1532.88	1534.90	1532.12	1532.12	3149	0	23
2019.08.27	11:00:00	1532.12	1532.82	1530.86	1531.15	2129	0	28
2019.08.27	12:00:00	1531.15	1531.94	1529.37	1531.12	2649	0	28
2019.08.27	13:00:00	1531.12	1531.34	1529.94	1530.08	1594	0	31
2019.08.27	14:00:00	1530.15	1531.65	1529.42	1530.95	1863	0	24
2019.08.27	15:00:00	1530.94	1532.59	1528.69	1529.48	2948	0	24
2019.08.27	16:00:00	1529.48	1533.86	1528.30	1532.68	5220	0	24
2019.08.27	17:00:00	1532.70	1538.42	1530.43	1538.08	4421	0	24
2019.08.27	18:00:00	1538.08	1542.71	1536.28	1542.22	4211	0	24
2019.08.27	19:00:00	1542.28	1544.60	1541.10	1542.67	4035	0	24
2019.08.27	20:00:00	1542.66	1543.72	1540.06	1540.84	2675	0	27
2019.08.27	21:00:00	1540.84	1542.93	1538.40	1539.22	2060	0	26
2019.08.27	22:00:00	1539.12	1542.88	1537.25	1542.82	2533	0	28
2019.08.27	23:00:00	1542.73	1543.19	1542.16	1542.41	777	0	26
2019.08.28	01:00:00	1541.78	1542.96	1540.73	1542.07	882	0	30
2019.08.28	02:00:00	1542.07	1544.41	1541.97	1543.46	855	0	24
2019.08.28	03:00:00	1543.36	1544.46	1542.05	1543.64	1866	0	26
2019.08.28	04:00:00	1543.65	1544.56	1541.07	1541.69	3552	0	25
2019.08.28	05:00:00	1541.78	1541.88	1531.82	1534.64	4323	0	24
2019.08.28	06:00:00	1534.64	1536.45	1533.46	1536.10	1942	0	24
2019.08.28	07:00:00	1536.10	1536.10	1535.18	1535.37	929	0	24
2019.08.28	08:00:00	1535.37	1540.17	1535.27	1538.95	1729	0	24
2019.08.28	09:00:00	1538.88	1541.25	1537.16	1538.12	2644	0	24
2019.08.28	10:00:00	1538.13	1543.42	1538.02	1541.43	2888	0	27
2019.08.28	11:00:00	1541.42	1542.72	1538.99	1540.00	3250	0	25
2019.08.28	12:00:00	1540.00	1543.46	1539.91	1542.24	2223	0	26
2019.08.28	13:00:00	1542.24	1543.19	1541.45	1542.80	2042	0	24
2019.08.28	14:00:00	1542.80	1545.83	1542.10	1545.26	2942	0	27
2019.08.28	15:00:00	1545.27	1546.76	1540.77	1541.38	3801	0	26
2019.08.28	16:00:00	1541.38	1544.67	1533.64	1536.78	5402	0	23
2019.08.28	17:00:00	1536.62	1539.60	1534.68	1537.91	4274	0	24
2019.08.28	18:00:00	1537.90	1538.66	1535.62	1537.69	3442	0	24
2019.08.28	19:00:00	1537.74	1538.30	1536.08	1536.60	2029	0	27
2019.08.28	20:00:00	1536.60	1542.15	1536.30	1540.62	2834	0	24
2019.08.28	21:00:00	1540.68	1542.58	1540.68	1541.99	1663	0	27
2019.08.28	22:00:00	1542.00	1542.26	1538.19	1539.28	1773	0	24
2019.08.28	23:00:00	1539.30	1541.19	1538.40	1539.03	902	0	30
2019.08.29	01:00:00	1539.31	1539.70	1537.64	1538.16	545	0	24
2019.08.29	02:00:00	1538.16	1540.06	1537.90	1538.60	885	0	25
2019.08.29	03:00:00	1538.60	1539.88	1538.10	1539.78	1086	0	27
2019.08.29	04:00:00	1539.78	1543.24	1537.90	1542.16	2994	0	23
2019.08.29	05:00:00	1542.08	1542.92	1540.82	1541.38	1651	0	24
2019.08.29	06:00:00	1541.36	1542.81	1540.68	1542.68	1130	0	29
2019.08.29	07:00:00	1542.72	1543.94	1542.08	1542.82	1064	0	25
2019.08.29	08:00:00	1542.82	1545.12	1541.06	1544.12	2248	0	24
2019.08.29	09:00:00	1544.19	1550.25	1543.82	1549.25	3560	0	24
2019.08.29	10:00:00	1549.19	1549.94	1541.00	1541.00	4972	0	23
2019.08.29	11:00:00	1540.80	1542.12	1538.49	1539.67	3326	0	24
2019.08.29	12:00:00	1539.67	1539.68	1536.60	1538.54	3337	0	24
2019.08.29	13:00:00	1538.45	1540.36	1535.08	1536.38	2348	0	24
2019.08.29	14:00:00	1536.56	1537.49	1533.56	1536.87	2480	0	24
2019.08.29	15:00:00	1536.87	1544.29	1536.70	1542.66	3778	0	24
2019.08.29	16:00:00	1542.66	1545.13	1537.12	1539.33	6179	0	24
2019.08.29	17:00:00	1539.34	1542.83	1537.06	1538.96	4767	0	24
2019.08.29	18:00:00	1538.96	1539.07	1535.50	1536.40	4212	0	27
2019.08.29	19:00:00	1536.40	1537.19	1525.01	1528.41	5262	0	24
2019.08.29	20:00:00	1528.42	1528.96	1525.13	1527.12	4271	0	24
2019.08.29	21:00:00	1527.12	1527.13	1519.47	1521.34	3496	0	23
2019.08.29	22:00:00	1521.24	1528.49	1520.74	1528.46	2577	0	26
2019.08.29	23:00:00	1528.59	1529.62	1526.24	1527.30	979	0	29
2019.08.30	01:00:00	1527.19	1528.06	1526.69	1527.46	803	0	29
2019.08.30	02:00:00	1527.46	1528.70	1527.24	1528.61	696	0	30
2019.08.30	03:00:00	1528.57	1528.58	1522.47	1524.61	2523	0	23
2019.08.30	04:00:00	1524.60	1527.19	1522.02	1526.48	3427	0	23
2019.08.30	05:00:00	1526.42	1526.58	1522.80	1524.03	2104	0	25
2019.08.30	06:00:00	1524.03	1525.73	1523.83	1524.31	1242	0	26
2019.08.30	07:00:00	1524.31	1525.96	1524.02	1525.96	629	0	28
2019.08.30	08:00:00	1525.96	1529.58	1525.73	1529.49	2114	0	24
2019.08.30	09:00:00	1529.49	1533.01	1526.60	1528.50	4045	0	24
2019.08.30	10:00:00	1528.49	1529.03	1522.79	1523.10	3555	0	27
2019.08.30	11:00:00	1523.09	1526.01	1521.84	1525.41	2873	0	25
2019.08.30	12:00:00	1525.51	1527.16	1524.49	1525.42	2006	0	24
2019.08.30	13:00:00	1525.32	1526.83	1524.42	1525.53	1728	0	26
2019.08.30	14:00:00	1525.53	1526.13	1523.93	1523.93	1427	0	25
2019.08.30	15:00:00	1523.93	1530.62	1523.86	1528.13	3492	0	25
2019.08.30	16:00:00	1528.14	1530.32	1524.64	1527.86	4675	0	27
2019.08.30	17:00:00	1527.92	1530.35	1526.62	1528.34	4093	0	23
2019.08.30	18:00:00	1528.33	1532.63	1527.08	1527.47	4711	0	25
2019.08.30	19:00:00	1527.47	1528.10	1522.36	1522.92	3469	0	24
2019.08.30	20:00:00	1522.97	1523.72	1516.97	1518.89	4484	0	23
2019.08.30	21:00:00	1518.88	1525.43	1518.10	1525.32	3143	0	25
2019.08.30	22:00:00	1525.32	1525.68	1522.76	1524.08	2218	0	28
2019.08.30	23:00:00	1524.00	1524.00	1519.92	1519.94	863	0	29
2019.09.02	01:00:00	1526.23	1533.72	1526.23	1529.54	2338	0	23
2019.09.02	02:00:00	1529.57	1529.59	1528.15	1529.04	1039	0	25
2019.09.02	03:00:00	1529.04	1529.75	1527.62	1528.94	1420	0	29
2019.09.02	04:00:00	1529.01	1529.24	1522.64	1524.43	3544	0	24
2019.09.02	05:00:00	1524.43	1526.21	1523.04	1525.35	1811	0	24
2019.09.02	06:00:00	1525.31	1526.43	1525.15	1525.54	1147	0	31
2019.09.02	07:00:00	1525.54	1526.33	1525.23	1525.43	689	0	29
2019.09.02	08:00:00	1525.43	1525.82	1524.06	1524.69	1347	0	25
2019.09.02	09:00:00	1524.67	1524.86	1520.84	1522.60	2163	0	25
2019.09.02	10:00:00	1522.50	1523.31	1519.26	1522.23	2236	0	25
2019.09.02	11:00:00	1522.21	1522.96	1521.02	1521.20	1634	0	24
2019.09.02	12:00:00	1521.13	1525.98	1520.68	1525.55	1905	0	25
2019.09.02	13:00:00	1525.55	1526.24	1523.32	1524.04	1743	0	24
2019.09.02	14:00:00	1524.05	1525.84	1524.04	1524.35	1093	0	26
2019.09.02	15:00:00	1524.34	1525.23	1523.62	1523.72	1056	0	24
2019.09.02	16:00:00	1523.72	1527.69	1523.22	1527.29	3322	0	27
2019.09.02	17:00:00	1527.39	1527.50	1524.52	1526.62	2280	0	29
2019.09.02	18:00:00	1526.65	1529.56	1524.25	1527.31	2717	0	24
2019.09.02	19:00:00	1527.37	1531.10	1527.22	1529.44	2116	0	28
2019.09.03	01:00:00	1528.78	1529.59	1525.57	1526.22	1029	0	24
2019.09.03	02:00:00	1526.22	1526.93	1525.54	1526.15	590	0	27
2019.09.03	03:00:00	1526.14	1526.14	1524.17	1525.09	1574	0	29
2019.09.03	04:00:00	1525.09	1525.87	1523.94	1524.82	2767	0	30
2019.09.03	05:00:00	1524.82	1525.52	1522.42	1522.60	1443	0	28
2019.09.03	06:00:00	1522.55	1524.38	1521.56	1523.36	1575	0	27
2019.09.03	07:00:00	1523.34	1525.22	1523.27	1524.29	1030	0	27
2019.09.03	08:00:00	1524.29	1526.79	1524.12	1526.46	1785	0	30
2019.09.03	09:00:00	1526.48	1527.99	1523.94	1526.59	3672	0	25
2019.09.03	10:00:00	1526.59	1531.18	1525.79	1530.56	3625	0	24
2019.09.03	11:00:00	1530.49	1533.01	1529.93	1532.20	3461	0	25
2019.09.03	12:00:00	1532.18	1533.76	1530.74	1532.72	2400	0	24
2019.09.03	13:00:00	1532.80	1533.05	1530.14	1530.25	2171	0	23
2019.09.03	14:00:00	1530.26	1531.26	1528.95	1531.24	2393	0	24
2019.09.03	15:00:00	1531.24	1534.81	1530.02	1532.30	3764	0	24
2019.09.03	16:00:00	1532.46	1538.35	1531.39	1536.69	6180	0	23
2019.09.03	17:00:00	1540.59	1546.15	1539.88	1544.34	6465	0	25
2019.09.03	18:00:00	1544.28	1549.61	1544.04	1548.73	5865	0	26
2019.09.03	19:00:00	1548.73	1548.91	1542.98	1545.82	4068	0	24
2019.09.03	20:00:00	1545.89	1547.64	1545.44	1546.78	2649	0	27
2019.09.03	21:00:00	1546.80	1547.21	1543.13	1543.58	2132	0	26
2019.09.03	22:00:00	1543.55	1547.02	1542.04	1545.30	2267	0	25
2019.09.03	23:00:00	1544.94	1549.38	1544.91	1547.45	997	0	24
2019.09.04	01:00:00	1546.47	1546.99	1544.97	1545.20	998	0	29
2019.09.04	02:00:00	1545.27	1550.01	1545.27	1549.01	1446	0	28
2019.09.04	03:00:00	1548.98	1549.30	1544.24	1544.84	2448	0	27
2019.09.04	04:00:00	1544.82	1548.67	1540.70	1541.16	4398	0	24
2019.09.04	05:00:00	1541.23	1544.84	1540.08	1544.46	2916	0	25
2019.09.04	06:00:00	1544.46	1545.07	1542.88	1543.11	1336	0	29
2019.09.04	07:00:00	1543.10	1543.46	1541.85	1542.36	1350	0	24
2019.09.04	08:00:00	1542.31	1544.08	1540.98	1541.68	1781	0	25
2019.09.04	09:00:00	1541.48	1542.08	1535.87	1537.49	4081	0	24
2019.09.04	10:00:00	1537.51	1539.06	1535.18	1536.45	3353	0	25
2019.09.04	11:00:00	1536.42	1539.07	1536.15	1538.66	2230	0	26
2019.09.04	12:00:00	1538.66	1539.38	1537.31	1538.26	2063	0	28
2019.09.04	13:00:00	1538.24	1538.85	1535.51	1536.44	1891	0	25
2019.09.04	14:00:00	1536.42	1536.87	1533.73	1535.74	2522	0	23
2019.09.04	15:00:00	1535.76	1541.66	1535.76	1541.43	3410	0	25
2019.09.04	16:00:00	1541.53	1546.99	1541.24	1546.14	5624	0	24
2019.09.04	17:00:00	1546.10	1549.02	1545.06	1546.52	4881	0	24
2019.09.04	18:00:00	1546.69	1547.80	1543.60	1547.04	3615	0	26
2019.09.04	19:00:00	1547.04	1548.24	1546.47	1547.44	2668	0	27
2019.09.04	20:00:00	1547.44	1556.92	1546.98	1555.46	3884	0	24
2019.09.04	21:00:00	1555.45	1556.60	1552.26	1554.01	2878	0	24
2019.09.04	22:00:00	1554.04	1555.22	1552.34	1554.88	1990	0	24
2019.09.04	23:00:00	1554.92	1555.10	1552.27	1552.37	1071	0	30
2019.09.05	01:00:00	1551.81	1552.58	1550.48	1551.88	935	0	28
2019.09.05	02:00:00	1551.88	1552.90	1551.10	1551.14	828	0	29
2019.09.05	03:00:00	1551.14	1551.56	1547.30	1548.56	2470	0	24
2019.09.05	04:00:00	1548.56	1549.76	1542.26	1542.67	4730	0	23
2019.09.05	05:00:00	1542.50	1544.70	1541.72	1543.93	3332	0	27
2019.09.05	06:00:00	1543.93	1546.29	1543.02	1545.37	1546	0	25
2019.09.05	07:00:00	1545.38	1545.51	1544.12	1544.42	1590	0	24
2019.09.05	08:00:00	1544.42	1545.96	1542.83	1544.75	2232	0	29
2019.09.05	09:00:00	1544.85	1548.28	1543.93	1547.98	3328	0	27
2019.09.05	10:00:00	1547.87	1549.99	1540.54	1542.09	3799	0	23
2019.09.05	11:00:00	1542.08	1543.46	1540.99	1542.63	2681	0	26
2019.09.05	12:00:00	1542.63	1543.39	1540.50	1540.79	2122	0	23
2019.09.05	13:00:00	1540.79	1542.07	1538.11	1541.36	2682	0	25
2019.09.05	14:00:00	1541.42	1543.09	1540.29	1542.76	2349	0	23
2019.09.05	15:00:00	1542.85	1544.57	1534.72	1536.75	4836	0	24
2019.09.05	16:00:00	1536.78	1538.35	1526.32	1528.09	5675	0	23
2019.09.05	17:00:00	1525.64	1527.57	1506.18	1513.81	7996	0	24
2019.09.05	18:00:00	1513.86	1522.05	1512.00	1517.60	5940	0	24
2019.09.05	19:00:00	1517.61	1518.55	1515.14	1515.34	3953	0	25
2019.09.05	20:00:00	1515.35	1520.18	1515.35	1519.86	3392	0	24
2019.09.05	21:00:00	1519.96	1520.94	1517.70	1518.20	2357	0	27
2019.09.05	22:00:00	1518.20	1519.27	1516.68	1518.16	1786	0	28
2019.09.05	23:00:00	1518.17	1519.27	1517.66	1518.87	913	0	27
2019.09.06	01:00:00	1517.15	1519.06	1517.15	1518.00	893	0	29
2019.09.06	02:00:00	1518.00	1519.01	1517.34	1518.30	1043	0	34
2019.09.06	03:00:00	1518.35	1520.15	1515.78	1517.37	2004	0	25
2019.09.06	04:00:00	1517.36	1519.65	1515.09	1515.09	3531	0	25
2019.09.06	05:00:00	1515.19	1517.00	1514.48	1514.70	2931	0	26
2019.09.06	06:00:00	1514.70	1514.83	1512.60	1514.26	2810	0	29
2019.09.06	07:00:00	1514.29	1518.69	1514.18	1518.24	1880	0	26
2019.09.06	08:00:00	1518.24	1519.26	1516.58	1517.67	2630	0	29
2019.09.06	09:00:00	1517.60	1518.59	1505.20	1506.00	4616	0	25
2019.09.06	10:00:00	1506.40	1511.91	1506.40	1509.53	3874	0	25
2019.09.06	11:00:00	1509.62	1510.15	1506.17	1508.13	3149	0	26
2019.09.06	12:00:00	1507.93	1508.25	1502.73	1505.02	3764	0	29
2019.09.06	13:00:00	1505.02	1508.56	1504.52	1507.14	2518	0	24
2019.09.06	14:00:00	1507.12	1507.36	1503.88	1505.22	2868	0	28
2019.09.06	15:00:00	1505.15	1518.27	1502.45	1515.92	5999	0	23
2019.09.06	16:00:00	1515.91	1527.78	1515.84	1524.36	6910	0	23
2019.09.06	17:00:00	1524.47	1524.96	1517.37	1519.94	5634	0	23
2019.09.06	18:00:00	1519.94	1522.88	1518.64	1520.99	3799	0	23
2019.09.06	19:00:00	1520.98	1523.41	1510.85	1517.64	4252	0	25
2019.09.06	20:00:00	1517.44	1518.66	1504.80	1509.53	6480	0	23
2019.09.06	21:00:00	1509.52	1510.46	1506.50	1507.37	3612	0	25
2019.09.06	22:00:00	1507.22	1507.81	1504.37	1505.32	2847	0	25
2019.09.06	23:00:00	1505.32	1507.46	1505.02	1506.00	1041	0	30
2019.09.09	01:00:00	1507.80	1507.80	1503.18	1506.70	2136	0	23
2019.09.09	02:00:00	1506.75	1507.55	1504.48	1505.69	1526	0	27
2019.09.09	03:00:00	1505.72	1508.22	1505.30	1507.29	2264	0	25
2019.09.09	04:00:00	1507.28	1512.40	1506.72	1510.53	4761	0	25
2019.09.09	05:00:00	1510.52	1511.03	1506.89	1509.58	2934	0	23
2019.09.09	06:00:00	1509.58	1510.51	1509.18	1509.54	1602	0	27
2019.09.09	07:00:00	1509.50	1510.01	1509.01	1509.44	999	0	30
2019.09.09	08:00:00	1509.44	1511.40	1508.22	1510.22	1887	0	27
2019.09.09	09:00:00	1510.26	1510.26	1507.34	1509.35	2839	0	27
2019.09.09	10:00:00	1509.35	1509.56	1504.84	1504.99	2993	0	24
2019.09.09	11:00:00	1505.06	1508.58	1504.35	1508.10	2057	0	28
2019.09.09	12:00:00	1508.01	1509.96	1507.83	1508.98	1998	0	26
2019.09.09	13:00:00	1508.98	1511.09	1508.75	1509.59	1361	0	28
2019.09.09	14:00:00	1509.59	1513.92	1509.05	1511.31	2272	0	24
2019.09.09	15:00:00	1511.26	1514.78	1510.37	1513.91	3442	0	23
2019.09.09	16:00:00	1514.01	1515.38	1508.55	1510.21	5073	0	25
2019.09.09	17:00:00	1510.40	1510.40	1497.52	1498.72	5707	0	25
2019.09.09	18:00:00	1498.80	1502.95	1497.52	1500.32	4262	0	26
2019.09.09	19:00:00	1500.30	1506.52	1499.20	1503.20	4172	0	25
2019.09.09	20:00:00	1503.24	1504.42	1501.70	1504.06	3082	0	30
2019.09.09	21:00:00	1504.06	1504.26	1500.58	1501.39	2441	0	29
2019.09.09	22:00:00	1501.32	1501.69	1499.60	1499.62	1992	0	25
2019.09.09	23:00:00	1499.62	1500.01	1498.14	1498.79	1055	0	28
2019.09.10	01:00:00	1498.62	1499.82	1497.49	1498.46	1041	0	27
2019.09.10	02:00:00	1498.46	1499.24	1495.68	1496.04	1338	0	29
2019.09.10	03:00:00	1496.03	1497.24	1492.94	1493.09	2570	0	28
2019.09.10	04:00:00	1493.07	1493.68	1486.33	1487.63	4970	0	26
2019.09.10	05:00:00	1487.62	1489.71	1487.14	1489.03	2701	0	25
2019.09.10	06:00:00	1489.03	1490.44	1488.63	1489.79	1428	0	27
2019.09.10	07:00:00	1489.78	1490.68	1488.69	1489.79	967	0	29
2019.09.10	08:00:00	1489.74	1490.60	1487.66	1488.76	1870	0	29
2019.09.10	09:00:00	1488.76	1491.92	1487.67	1490.98	2794	0	24
2019.09.10	10:00:00	1490.94	1495.59	1490.25	1493.60	2944	0	26
2019.09.10	11:00:00	1493.60	1496.69	1493.50	1493.91	2694	0	24
2019.09.10	12:00:00	1493.91	1495.85	1492.62	1495.08	2009	0	25
2019.09.10	13:00:00	1495.13	1496.25	1493.78	1495.11	1552	0	27
2019.09.10	14:00:00	1495.11	1495.14	1491.37	1491.75	2969	0	28
2019.09.10	15:00:00	1491.78	1496.80	1488.62	1495.48	4270	0	23
2019.09.10	16:00:00	1495.48	1500.86	1491.74	1497.84	6013	0	24
2019.09.10	17:00:00	1497.91	1499.18	1491.82	1496.02	6545	0	23
2019.09.10	18:00:00	1496.02	1497.58	1492.33	1494.32	3955	0	25
2019.09.10	19:00:00	1494.33	1496.43	1489.68	1491.09	4120	0	25
2019.09.10	20:00:00	1491.11	1492.96	1490.59	1492.72	2905	0	29
2019.09.10	21:00:00	1492.76	1493.64	1490.10	1490.80	2342	0	27
2019.09.10	22:00:00	1490.81	1490.84	1486.65	1486.66	3022	0	23
2019.09.10	23:00:00	1486.63	1487.93	1484.40	1485.14	1220	0	28
2019.09.11	01:00:00	1485.55	1487.74	1484.91	1487.36	925	0	25
2019.09.11	02:00:00	1487.44	1487.76	1486.28	1486.88	998	0	31
2019.09.11	03:00:00	1486.94	1489.04	1486.84	1488.70	1658	0	31
2019.09.11	04:00:00	1488.70	1492.86	1488.40	1492.21	3066	0	27
2019.09.11	05:00:00	1492.23	1492.40	1490.33	1490.62	1598	0	28
2019.09.11	06:00:00	1490.62	1491.32	1490.26	1490.94	1307	0	29
2019.09.11	07:00:00	1490.94	1491.25	1488.97	1490.83	1502	0	27
2019.09.11	08:00:00	1490.85	1494.64	1490.50	1494.18	2768	0	24
2019.09.11	09:00:00	1494.19	1494.88	1491.80	1492.81	2564	0	26
2019.09.11	10:00:00	1492.80	1493.65	1489.49	1489.78	2975	0	30
2019.09.11	11:00:00	1489.78	1493.83	1488.79	1493.69	2369	0	23
2019.09.11	12:00:00	1493.70	1494.61	1492.30	1492.51	1962	0	25
2019.09.11	13:00:00	1492.51	1493.56	1491.58	1493.24	1420	0	25
2019.09.11	14:00:00	1493.24	1493.44	1490.72	1491.02	1863	0	28
2019.09.11	15:00:00	1491.02	1493.23	1489.79	1491.39	3184	0	23
2019.09.11	16:00:00	1491.42	1492.20	1486.71	1491.84	5433	0	24
2019.09.11	17:00:00	1491.79	1494.64	1490.14	1494.39	4419	0	27
2019.09.11	18:00:00	1494.42	1497.52	1493.70	1494.39	3900	0	23
2019.09.11	19:00:00	1494.39	1495.06	1492.50	1493.58	2241	0	29
2019.09.11	20:00:00	1493.59	1496.42	1491.55	1495.30	2224	0	26
2019.09.11	21:00:00	1495.30	1497.36	1494.40	1497.09	1402	0	25
2019.09.11	22:00:00	1497.07	1498.16	1495.58	1495.67	1346	0	29
2019.09.11	23:00:00	1495.67	1496.83	1495.57	1496.63	646	0	23
2019.09.12	01:00:00	1497.22	1497.78	1495.09	1496.74	1025	0	29
2019.09.12	02:00:00	1496.75	1498.34	1491.74	1492.92	2263	0	26
2019.09.12	03:00:00	1492.95	1493.51	1489.11	1490.12	2560	0	24
2019.09.12	04:00:00	1490.12	1494.03	1490.12	1493.00	2715	0	30
2019.09.12	05:00:00	1493.01	1493.60	1492.30	1492.74	1401	0	31
2019.09.12	06:00:00	1492.74	1494.83	1492.34	1493.36	1593	0	29
2019.09.12	07:00:00	1493.36	1496.02	1492.98	1495.87	1196	0	33
2019.09.12	08:00:00	1495.90	1498.25	1494.97	1497.75	2059	0	27
2019.09.12	09:00:00	1497.69	1502.10	1495.40	1501.01	2731	0	23
2019.09.12	10:00:00	1500.99	1503.88	1500.19	1502.79	3175	0	26
2019.09.12	11:00:00	1502.79	1505.78	1502.09	1504.31	2506	0	26
2019.09.12	12:00:00	1504.33	1504.64	1502.60	1503.63	1596	0	30
2019.09.12	13:00:00	1503.62	1503.71	1501.89	1502.43	1413	0	30
2019.09.12	14:00:00	1502.46	1513.96	1501.55	1512.55	3224	0	23
2019.09.12	15:00:00	1512.51	1524.09	1511.24	1516.03	6995	0	23
2019.09.12	16:00:00	1515.82	1520.32	1511.77	1516.17	6395	0	25
2019.09.12	17:00:00	1516.06	1517.84	1504.54	1510.46	7044	0	23
2019.09.12	18:00:00	1510.41	1514.56	1500.78	1503.02	5794	0	24
2019.09.12	19:00:00	1503.03	1504.78	1496.85	1498.44	4218	0	25
2019.09.12	20:00:00	1498.45	1500.78	1496.94	1498.28	3313	0	23
2019.09.12	21:00:00	1498.32	1500.21	1497.62	1498.14	2496	0	32
2019.09.12	22:00:00	1498.21	1499.72	1497.79	1498.98	1601	0	26
2019.09.12	23:00:00	1499.08	1499.30	1497.79	1498.77	803	0	29
2019.09.13	01:00:00	1498.40	1499.26	1495.38	1496.80	1156	0	23
2019.09.13	02:00:00	1496.80	1498.25	1495.71	1497.73	1114	0	28
2019.09.13	03:00:00	1497.67	1500.90	1496.73	1498.37	2226	0	30
2019.09.13	04:00:00	1498.43	1498.70	1495.44	1496.72	1690	0	31
2019.09.13	05:00:00	1496.72	1497.84	1496.02	1496.48	1222	0	32
2019.09.13	06:00:00	1496.48	1497.55	1496.16	1497.50	821	0	29
2019.09.13	07:00:00	1497.50	1498.80	1497.40	1497.71	918	0	33
2019.09.13	08:00:00	1497.71	1497.81	1496.58	1497.49	827	0	31
2019.09.13	09:00:00	1497.41	1505.86	1497.31	1504.82	2659	0	31
2019.09.13	10:00:00	1504.91	1505.60	1501.34	1504.98	2915	0	26
2019.09.13	11:00:00	1504.88	1507.34	1503.81	1505.55	2572	0	26
2019.09.13	12:00:00	1505.55	1506.95	1503.58	1506.06	2102	0	23
2019.09.13	13:00:00	1506.19	1507.69	1504.34	1505.04	1806	0	30
2019.09.13	14:00:00	1505.04	1508.89	1504.27	1507.94	2109	0	24
2019.09.13	15:00:00	1507.94	1508.82	1497.03	1500.32	4490	0	23
2019.09.13	16:00:00	1500.31	1505.99	1499.44	1503.78	4053	0	25
2019.09.13	17:00:00	1503.79	1504.41	1492.21	1495.74	5769	0	23
2019.09.13	18:00:00	1495.66	1496.97	1489.12	1490.69	5005	0	24
2019.09.13	19:00:00	1490.69	1492.17	1488.16	1490.12	3760	0	25
2019.09.13	20:00:00	1490.05	1493.56	1489.41	1491.61	3456	0	25
2019.09.13	21:00:00	1491.60	1491.87	1485.66	1486.38	2742	0	24
2019.09.13	22:00:00	1486.38	1489.53	1485.97	1486.78	2434	0	27
2019.09.13	23:00:00	1486.80	1489.07	1486.47	1488.07	982	0	28
2019.09.16	01:00:00	1506.66	1506.75	1498.62	1504.26	3708	0	23
2019.09.16	02:00:00	1504.26	1507.93	1502.26	1506.06	2329	0	29
2019.09.16	03:00:00	1506.04	1512.00	1505.16	1505.44	3919	0	24
2019.09.16	04:00:00	1505.54	1510.31	1505.53	1507.46	4681	0	24
2019.09.16	05:00:00	1507.46	1508.01	1502.53	1502.72	2863	0	28
2019.09.16	06:00:00	1502.72	1505.05	1502.63	1502.97	2131	0	27
2019.09.16	07:00:00	1502.95	1505.57	1502.82	1504.13	1127	0	27
2019.09.16	08:00:00	1504.12	1505.36	1501.16	1503.81	2641	0	23
2019.09.16	09:00:00	1503.80	1507.01	1502.82	1504.98	2810	0	26
2019.09.16	10:00:00	1504.98	1504.98	1502.46	1503.57	2731	0	27
2019.09.16	11:00:00	1503.57	1503.99	1498.87	1502.32	2855	0	28
2019.09.16	12:00:00	1502.32	1503.95	1500.64	1503.67	2652	0	24
2019.09.16	13:00:00	1503.69	1505.05	1502.48	1502.87	1793	0	26
2019.09.16	14:00:00	1502.87	1504.86	1502.47	1503.53	2128	0	25
2019.09.16	15:00:00	1503.38	1504.43	1501.28	1501.47	2841	0	28
2019.09.16	16:00:00	1501.37	1503.10	1496.20	1497.31	4942	0	25
2019.09.16	17:00:00	1497.34	1500.51	1495.78	1499.40	4395	0	24
2019.09.16	18:00:00	1499.44	1506.16	1499.34	1503.78	4606	0	24
2019.09.16	19:00:00	1503.78	1504.48	1502.34	1503.02	2896	0	26
2019.09.16	20:00:00	1503.00	1504.24	1499.56	1502.06	2215	0	25
2019.09.16	21:00:00	1502.04	1502.54	1499.56	1501.65	2579	0	29
2019.09.16	22:00:00	1501.67	1502.98	1496.87	1498.68	2192	0	23
2019.09.16	23:00:00	1498.72	1499.20	1497.28	1498.03	950	0	32
2019.09.17	01:00:00	1498.49	1500.05	1497.94	1498.97	1097	0	32
2019.09.17	02:00:00	1498.97	1498.97	1496.77	1497.88	852	0	25
2019.09.17	03:00:00	1497.92	1499.26	1496.76	1497.06	2037	0	26
2019.09.17	04:00:00	1497.06	1499.78	1496.98	1499.62	3378	0	30
2019.09.17	05:00:00	1499.68	1500.79	1498.36	1498.46	2028	0	27
2019.09.17	06:00:00	1498.42	1499.05	1497.42	1497.93	1698	0	31
2019.09.17	07:00:00	1497.93	1498.42	1496.09	1498.03	1352	0	28
2019.09.17	08:00:00	1497.93	1498.92	1496.95	1497.31	1739	0	26
2019.09.17	09:00:00	1497.25	1497.25	1493.34	1494.23	2788	0	27
2019.09.17	10:00:00	1494.21	1498.61	1494.00	1497.74	2430	0	24
2019.09.17	11:00:00	1497.74	1498.54	1496.84	1497.60	1327	0	31
2019.09.17	12:00:00	1497.60	1499.93	1497.15	1498.01	1512	0	26
2019.09.17	13:00:00	1497.92	1499.12	1495.73	1498.83	1470	0	27
